ID,band,NestYear,BrdrDate,LastObsDate,FirstYr,AgeKnown,MinimumAge,MinAgeFBreed,YrsExp,CurrentAge,sex
SGG-,793-09828,1985,4/9/1981,12/12/1987,1981,Y,1977,4,4,8,F
SGG-,793-09828,1986,4/9/1981,12/12/1987,1981,Y,1977,4,5,9,F
SGG-,793-09828,1987,4/9/1981,12/12/1987,1981,Y,1977,4,6,10,F
SGG-,793-09828,1985,4/9/1981,12/12/1987,1981,Y,1977,4,4,8,F
SGG-,793-09828,1983,4/9/1981,12/12/1987,1981,Y,1977,4,2,6,F
SGG-,793-09828,1982,4/9/1981,12/12/1987,1981,Y,1977,4,1,5,F
SGG-,793-09828,1981,4/9/1981,12/12/1987,1981,Y,1977,4,0,4,F
SGG-,793-09828,1984,4/9/1981,12/12/1987,1981,Y,1977,4,3,7,F
BZ-W,1013-63312,1999,3/14/1994,11/13/2000,1994,Y,1992,2,5,7,F
BZ-W,1013-63312,1998,3/14/1994,11/13/2000,1994,Y,1992,2,4,6,F
BZ-W,1013-63312,2000,3/14/1994,11/13/2000,1994,Y,1992,2,6,8,F
BZ-W,1013-63312,1999,3/14/1994,11/13/2000,1994,Y,1992,2,5,7,F
BZ-W,1013-63312,1995,3/14/1994,11/13/2000,1994,Y,1992,2,1,3,F
BZ-W,1013-63312,1995,3/14/1994,11/13/2000,1994,Y,1992,2,1,3,F
BZ-W,1013-63312,1995,3/14/1994,11/13/2000,1994,Y,1992,2,1,3,F
BZ-W,1013-63312,1994,3/14/1994,11/13/2000,1994,Y,1992,2,0,2,F
BZ-W,1013-63312,1997,3/14/1994,11/13/2000,1994,Y,1992,2,3,5,F
BZ-W,1013-63312,1994,3/14/1994,11/13/2000,1994,Y,1992,2,0,2,F
BZ-W,1013-63312,1996,3/14/1994,11/13/2000,1994,Y,1992,2,2,4,F
BZ-W,1013-63312,1996,3/14/1994,11/13/2000,1994,Y,1992,2,2,4,F
BZ-W,1013-63312,1996,3/14/1994,11/13/2000,1994,Y,1992,2,2,4,F
PZ-W,1013-63313,1994,3/20/1994,1/14/1998,1994,Y,1992,2,0,2,F
PZ-W,1013-63313,1995,3/20/1994,1/14/1998,1994,Y,1992,2,1,3,F
PZ-W,1013-63313,1994,3/20/1994,1/14/1998,1994,Y,1992,2,0,2,F
PZ-W,1013-63313,1996,3/20/1994,1/14/1998,1994,Y,1992,2,2,4,F
PZ-W,1013-63313,1994,3/20/1994,1/14/1998,1994,Y,1992,2,0,2,F
PZ-W,1013-63313,1994,3/20/1994,1/14/1998,1994,Y,1992,2,0,2,F
PZ-W,1013-63313,1996,3/20/1994,1/14/1998,1994,Y,1992,2,2,4,F
PZ-W,1013-63313,1997,3/20/1994,1/14/1998,1994,Y,1992,2,3,5,F
PZ-W,1013-63313,1997,3/20/1994,1/14/1998,1994,Y,1992,2,3,5,F
G-GM,1013-63345,1992,4/14/1992,3/12/1993,1992,N,1990,2,0,2,F
G-GM,1013-63345,1992,4/14/1992,3/12/1993,1992,N,1990,2,0,2,F
G-GM,1013-63345,1993,4/14/1992,3/12/1993,1992,N,1990,2,1,3,F
G-GM,1013-63345,1993,4/14/1992,3/12/1993,1992,N,1990,2,1,3,F
G-GM,1013-63345,1993,4/14/1992,3/12/1993,1992,N,1990,2,1,3,F
WOZ=,1013-63346,1998,2/1/1992,3/12/2000,1992,Y,1991,1,6,7,F
WOZ=,1013-63346,1994,2/1/1992,3/12/2000,1992,Y,1991,1,2,3,F
WOZ=,1013-63346,1995,2/1/1992,3/12/2000,1992,Y,1991,1,3,4,F
WOZ=,1013-63346,1996,2/1/1992,3/12/2000,1992,Y,1991,1,4,5,F
WOZ=,1013-63346,1997,2/1/1992,3/12/2000,1992,Y,1991,1,5,6,F
WOZ=,1013-63346,1998,2/1/1992,3/12/2000,1992,Y,1991,1,6,7,F
WOZ=,1013-63346,1999,2/1/1992,3/12/2000,1992,Y,1991,1,7,8,F
WOZ=,1013-63346,1995,2/1/1992,3/12/2000,1992,Y,1991,1,3,4,F
WOZ=,1013-63346,1994,2/1/1992,3/12/2000,1992,Y,1991,1,2,3,F
WOZ=,1013-63346,1999,2/1/1992,3/12/2000,1992,Y,1991,1,7,8,F
WOZ=,1013-63346,1993,2/1/1992,3/12/2000,1992,Y,1991,1,1,2,F
WOZ=,1013-63346,2000,2/1/1992,3/12/2000,1992,Y,1991,1,8,9,F
WOZ=,1013-63346,1999,2/1/1992,3/12/2000,1992,Y,1991,1,7,8,F
WOZ=,1013-63346,1992,2/1/1992,3/12/2000,1992,Y,1991,1,0,1,F
YZ-L,1013-63355,1999,4/10/1994,7/11/2002,1994,Y,1992,2,5,7,F
YZ-L,1013-63355,1996,4/10/1994,7/11/2002,1994,Y,1992,2,2,4,F
YZ-L,1013-63355,1996,4/10/1994,7/11/2002,1994,Y,1992,2,2,4,F
YZ-L,1013-63355,2002,4/10/1994,7/11/2002,1994,Y,1992,2,8,10,F
YZ-L,1013-63355,2002,4/10/1994,7/11/2002,1994,Y,1992,2,8,10,F
YZ-L,1013-63355,1996,4/10/1994,7/11/2002,1994,Y,1992,2,2,4,F
YZ-L,1013-63355,1997,4/10/1994,7/11/2002,1994,Y,1992,2,3,5,F
YZ-L,1013-63355,1998,4/10/1994,7/11/2002,1994,Y,1992,2,4,6,F
YZ-L,1013-63355,1997,4/10/1994,7/11/2002,1994,Y,1992,2,3,5,F
YZ-L,1013-63355,1995,4/10/1994,7/11/2002,1994,Y,1992,2,1,3,F
YZ-L,1013-63355,1997,4/10/1994,7/11/2002,1994,Y,1992,2,3,5,F
YZ-L,1013-63355,1997,4/10/1994,7/11/2002,1994,Y,1992,2,3,5,F
YZ-L,1013-63355,1998,4/10/1994,7/11/2002,1994,Y,1992,2,4,6,F
YZ-L,1013-63355,1997,4/10/1994,7/11/2002,1994,Y,1992,2,3,5,F
YZ-L,1013-63355,1998,4/10/1994,7/11/2002,1994,Y,1992,2,4,6,F
YZ-L,1013-63355,2002,4/10/1994,7/11/2002,1994,Y,1992,2,8,10,F
YZ-L,1013-63355,1999,4/10/1994,7/11/2002,1994,Y,1992,2,5,7,F
YZ-L,1013-63355,1994,4/10/1994,7/11/2002,1994,Y,1992,2,0,2,F
YZ-L,1013-63355,2000,4/10/1994,7/11/2002,1994,Y,1992,2,6,8,F
YZ-L,1013-63355,2001,4/10/1994,7/11/2002,1994,Y,1992,2,7,9,F
YZ-L,1013-63355,2000,4/10/1994,7/11/2002,1994,Y,1992,2,6,8,F
YZ-L,1013-63355,2001,4/10/1994,7/11/2002,1994,Y,1992,2,7,9,F
YZ-L,1013-63355,2001,4/10/1994,7/11/2002,1994,Y,1992,2,7,9,F
YZ-L,1013-63355,2000,4/10/1994,7/11/2002,1994,Y,1992,2,6,8,F
PZ-F,1013-63366,1997,3/23/1994,9/13/1997,1994,Y,1992,2,3,5,F
PZ-F,1013-63366,1995,3/23/1994,9/13/1997,1994,Y,1992,2,1,3,F
PZ-F,1013-63366,1994,3/23/1994,9/13/1997,1994,Y,1992,2,0,2,F
PZ-F,1013-63366,1994,3/23/1994,9/13/1997,1994,Y,1992,2,0,2,F
PZ-F,1013-63366,1997,3/23/1994,9/13/1997,1994,Y,1992,2,3,5,F
PZ-F,1013-63366,1997,3/23/1994,9/13/1997,1994,Y,1992,2,3,5,F
PZ-F,1013-63366,1996,3/23/1994,9/13/1997,1994,Y,1992,2,2,4,F
PZ-F,1013-63366,1994,3/23/1994,9/13/1997,1994,Y,1992,2,0,2,F
FZ-R,1013-63367,1994,3/26/1994,4/14/1994,1994,Y,1992,2,0,2,F
FZ-R,1013-63367,1994,3/26/1994,4/14/1994,1994,Y,1992,2,0,2,F
AZ-R,1013-63368,1994,3/23/1994,2/12/1995,1994,Y,1992,2,0,2,F
F-OM,1043-44206,1999,5/1/1998,7/14/1999,1998,N,1995,3,1,4,F
F-OM,1043-44206,1998,5/1/1998,7/14/1999,1998,N,1995,3,0,3,F
F-LM,1043-44210,1997,3/30/1997,9/18/1999,1997,N,1995,2,0,2,F
F-LM,1043-44210,1998,3/30/1997,9/18/1999,1997,N,1995,2,1,3,F
F-LM,1043-44210,1999,3/30/1997,9/18/1999,1997,N,1995,2,2,4,F
F-LM,1043-44210,1998,3/30/1997,9/18/1999,1997,N,1995,2,1,3,F
ZWR-,1043-44220,1999,3/25/1999,4/11/2003,1999,Y,1997,2,0,2,F
ZWR-,1043-44220,2002,3/25/1999,4/11/2003,1999,Y,1997,2,3,5,F
ZWR-,1043-44220,2001,3/25/1999,4/11/2003,1999,Y,1997,2,2,4,F
ZWR-,1043-44220,2001,3/25/1999,4/11/2003,1999,Y,1997,2,2,4,F
ZWR-,1043-44220,2002,3/25/1999,4/11/2003,1999,Y,1997,2,3,5,F
ZWR-,1043-44220,2001,3/25/1999,4/11/2003,1999,Y,1997,2,2,4,F
ZWR-,1043-44220,2000,3/25/1999,4/11/2003,1999,Y,1997,2,1,3,F
ZWR-,1043-44220,1999,3/25/1999,4/11/2003,1999,Y,1997,2,0,2,F
ZWR-,1043-44220,2003,3/25/1999,4/11/2003,1999,Y,1997,2,4,6,F
ZAW-,1043-44248,2002,3/19/2002,4/11/2000,2002,Y,1997,5,0,5,F
ZAG-,1043-44293,2001,2/1/2001,6/14/2001,2001,Y,1997,4,0,4,F
ZAG-,1043-44293,1999,2/1/2001,6/14/2001,2001,Y,1997,4,-2,2,F
ZAG-,1043-44293,1999,2/1/2001,6/14/2001,2001,Y,1997,4,-2,2,F
ZAG-,1043-44293,2002,2/1/2001,6/14/2001,2001,Y,1997,4,1,5,F
ZAG-,1043-44293,2002,2/1/2001,6/14/2001,2001,Y,1997,4,1,5,F
R-BC,1043-80102,1991,4/4/1989,8/9/1991,1989,N,1986,3,2,5,F
R-BC,1043-80102,1991,4/4/1989,8/9/1991,1989,N,1986,3,2,5,F
R-BC,1043-80102,1991,4/4/1989,8/9/1991,1989,N,1986,3,2,5,F
R-BC,1043-80102,1990,4/4/1989,8/9/1991,1989,N,1986,3,1,4,F
R-BC,1043-80102,1989,4/4/1989,8/9/1991,1989,N,1986,3,0,3,F
R-BC,1043-80102,1989,4/4/1989,8/9/1991,1989,N,1986,3,0,3,F
R-BC,1043-80102,1990,4/4/1989,8/9/1991,1989,N,1986,3,1,4,F
R-PC,1043-80103,1990,4/30/1988,4/15/1991,1988,N,1986,2,2,4,F
R-PC,1043-80103,1990,4/30/1988,4/15/1991,1988,N,1986,2,2,4,F
R-PC,1043-80103,1988,4/30/1988,4/15/1991,1988,N,1986,2,0,2,F
R-PC,1043-80103,1988,4/30/1988,4/15/1991,1988,N,1986,2,0,2,F
R-PC,1043-80103,1989,4/30/1988,4/15/1991,1988,N,1986,2,1,3,F
R-PC,1043-80103,1991,4/30/1988,4/15/1991,1988,N,1986,2,3,5,F
R-OC,1043-80104,1988,5/4/1988,5/12/1988,1988,N,1986,2,0,2,F
R-FC,1043-80106,1991,4/5/1988,8/13/1992,1988,N,1986,2,3,5,F
R-FC,1043-80106,1992,4/5/1988,8/13/1992,1988,N,1986,2,4,6,F
R-FC,1043-80106,1991,4/5/1988,8/13/1992,1988,N,1986,2,3,5,F
R-FC,1043-80106,1989,4/5/1988,8/13/1992,1988,N,1986,2,1,3,F
R-FC,1043-80106,1990,4/5/1988,8/13/1992,1988,N,1986,2,2,4,F
R-FC,1043-80106,1988,4/5/1988,8/13/1992,1988,N,1986,2,0,2,F
G-WC,1043-80109,1991,3/25/1989,9/13/1997,1989,N,1986,3,2,5,F
G-WC,1043-80109,1991,3/25/1989,9/13/1997,1989,N,1986,3,2,5,F
G-WC,1043-80109,1994,3/25/1989,9/13/1997,1989,N,1986,3,5,8,F
G-WC,1043-80109,1990,3/25/1989,9/13/1997,1989,N,1986,3,1,4,F
G-WC,1043-80109,1990,3/25/1989,9/13/1997,1989,N,1986,3,1,4,F
G-WC,1043-80109,1994,3/25/1989,9/13/1997,1989,N,1986,3,5,8,F
G-WC,1043-80109,1997,3/25/1989,9/13/1997,1989,N,1986,3,8,11,F
G-WC,1043-80109,1995,3/25/1989,9/13/1997,1989,N,1986,3,6,9,F
G-WC,1043-80109,1993,3/25/1989,9/13/1997,1989,N,1986,3,4,7,F
G-WC,1043-80109,1993,3/25/1989,9/13/1997,1989,N,1986,3,4,7,F
G-WC,1043-80109,1992,3/25/1989,9/13/1997,1989,N,1986,3,3,6,F
G-WC,1043-80109,1989,3/25/1989,9/13/1997,1989,N,1986,3,0,3,F
G-WC,1043-80109,1993,3/25/1989,9/13/1997,1989,N,1986,3,4,7,F
G-WC,1043-80109,1996,3/25/1989,9/13/1997,1989,N,1986,3,7,10,F
G-WC,1043-80109,1994,3/25/1989,9/13/1997,1989,N,1986,3,5,8,F
G-GC,1043-80110,1990,2/1/1988,6/15/1990,1988,N,1986,2,2,4,F
G-GC,1043-80110,1989,2/1/1988,6/15/1990,1988,N,1986,2,1,3,F
G-GC,1043-80110,1990,2/1/1988,6/15/1990,1988,N,1986,2,2,4,F
G-GC,1043-80110,1988,2/1/1988,6/15/1990,1988,N,1986,2,0,2,F
G-LC,1043-80113,1989,4/14/1988,###############################################################################################################################################################################################################################################################,1988,N,1986,2,1,3,F
G-LC,1043-80113,1988,4/14/1988,###############################################################################################################################################################################################################################################################,1988,N,1986,2,0,2,F
G-LC,1043-80113,1990,4/14/1988,###############################################################################################################################################################################################################################################################,1988,N,1986,2,2,4,F
G-LC,1043-80113,1991,4/14/1988,###############################################################################################################################################################################################################################################################,1988,N,1986,2,3,5,F
G-FC,1043-80114,1990,4/20/1988,6/14/1990,1988,N,1986,2,2,4,F
G-FC,1043-80114,1989,4/20/1988,6/14/1990,1988,N,1986,2,1,3,F
G-FC,1043-80114,1988,4/20/1988,6/14/1990,1988,N,1986,2,0,2,F
Y-WC,1043-80116,1992,3/29/1991,5/16/1993,1991,N,1986,5,1,6,F
Y-WC,1043-80116,1991,3/29/1991,5/16/1993,1991,N,1986,5,0,5,F
Y-WC,1043-80116,1989,3/29/1991,5/16/1993,1991,N,1986,5,-2,3,F
Y-WC,1043-80116,1993,3/29/1991,5/16/1993,1991,N,1986,5,2,7,F
Y-WC,1043-80116,1993,3/29/1991,5/16/1993,1991,N,1986,5,2,7,F
Y-YC,1043-80119,1989,4/7/1988,8/15/1989,1988,N,1986,2,1,3,F
Y-YC,1043-80119,1988,4/7/1988,8/15/1989,1988,N,1986,2,0,2,F
Y-OC,1043-80122,1989,3/28/1989,2/18/1992,1989,N,1986,3,0,3,F
Y-OC,1043-80122,1988,3/28/1989,2/18/1992,1989,N,1986,3,-1,2,F
Y-OC,1043-80122,1991,3/28/1989,2/18/1992,1989,N,1986,3,2,5,F
Y-OC,1043-80122,1990,3/28/1989,2/18/1992,1989,N,1986,3,1,4,F
Y-OC,1043-80122,1989,3/28/1989,2/18/1992,1989,N,1986,3,0,3,F
Y-AC,1043-80124,1988,4/8/1989,4/14/1994,1989,N,1986,3,-1,2,F
Y-AC,1043-80124,1993,4/8/1989,4/14/1994,1989,N,1986,3,4,7,F
Y-AC,1043-80124,1989,4/8/1989,4/14/1994,1989,N,1986,3,0,3,F
Y-AC,1043-80124,1989,4/8/1989,4/14/1994,1989,N,1986,3,0,3,F
Y-AC,1043-80124,1990,4/8/1989,4/14/1994,1989,N,1986,3,1,4,F
Y-AC,1043-80124,1992,4/8/1989,4/14/1994,1989,N,1986,3,3,6,F
Y-AC,1043-80124,1994,4/8/1989,4/14/1994,1989,N,1986,3,5,8,F
Y-AC,1043-80124,1991,4/8/1989,4/14/1994,1989,N,1986,3,2,5,F
-SPO,1043-80130,1991,3/18/1991,4/14/1993,1991,Y,1988,3,0,3,F
-SPO,1043-80130,1991,3/18/1991,4/14/1993,1991,Y,1988,3,0,3,F
-SPO,1043-80130,1993,3/18/1991,4/14/1993,1991,Y,1988,3,2,5,F
SLW=,1043-80157,1988,5/6/1988,12/14/1989,1988,Y,1987,1,0,1,F
SLW=,1043-80157,1989,5/6/1988,12/14/1989,1988,Y,1987,1,1,2,F
-SBL,1043-80168,1990,3/18/1991,10/13/1992,1991,Y,1988,3,-1,2,F
-SBL,1043-80168,1992,3/18/1991,10/13/1992,1991,Y,1988,3,1,4,F
-SBL,1043-80168,1991,3/18/1991,10/13/1992,1991,Y,1988,3,0,3,F
B-GC,1043-80174,1992,3/8/1993,9/14/1993,1993,N,1986,7,-1,6,F
B-GC,1043-80174,1991,3/8/1993,9/14/1993,1993,N,1986,7,-2,5,F
B-GC,1043-80174,1993,3/8/1993,9/14/1993,1993,N,1986,7,0,7,F
B-GC,1043-80174,1993,3/8/1993,9/14/1993,1993,N,1986,7,0,7,F
B-GC,1043-80174,1993,3/8/1993,9/14/1993,1993,N,1986,7,0,7,F
B-LC,1043-80176,1989,5/5/1988,###############################################################################################################################################################################################################################################################,1988,N,1986,2,1,3,F
B-LC,1043-80176,1988,5/5/1988,###############################################################################################################################################################################################################################################################,1988,N,1986,2,0,2,F
-SPP,1043-80187,1991,3/28/1991,8/17/1993,1991,Y,1988,3,0,3,F
-SPP,1043-80187,1992,3/28/1991,8/17/1993,1991,Y,1988,3,1,4,F
-SPP,1043-80187,1993,3/28/1991,8/17/1993,1991,Y,1988,3,2,5,F
-SPP,1043-80187,1993,3/28/1991,8/17/1993,1991,Y,1988,3,2,5,F
-SOL,1043-80193,1990,5/2/1990,5/10/1991,1990,Y,1988,2,0,2,F
-SOL,1043-80193,1990,5/2/1990,5/10/1991,1990,Y,1988,2,0,2,F
-SOL,1043-80193,1991,5/2/1990,5/10/1991,1990,Y,1988,2,1,3,F
=SFY,1043-80255,1993,3/16/1991,1/13/1995,1991,Y,1988,3,2,5,F
=SFY,1043-80255,1991,3/16/1991,1/13/1995,1991,Y,1988,3,0,3,F
=SFY,1043-80255,1992,3/16/1991,1/13/1995,1991,Y,1988,3,1,4,F
=SFY,1043-80255,1994,3/16/1991,1/13/1995,1991,Y,1988,3,3,6,F
=SFY,1043-80255,1994,3/16/1991,1/13/1995,1991,Y,1988,3,3,6,F
=SFY,1043-80255,1994,3/16/1991,1/13/1995,1991,Y,1988,3,3,6,F
F-CB,1043-80278,1990,2/1/1989,###############################################################################################################################################################################################################################################################,1989,N,1986,3,1,4,F
F-CB,1043-80278,1989,2/1/1989,###############################################################################################################################################################################################################################################################,1989,N,1986,3,0,3,F
F-CB,1043-80278,1989,2/1/1989,###############################################################################################################################################################################################################################################################,1989,N,1986,3,0,3,F
F-CB,1043-80278,1989,2/1/1989,###############################################################################################################################################################################################################################################################,1989,N,1986,3,0,3,F
F-CB,1043-80278,1991,2/1/1989,###############################################################################################################################################################################################################################################################,1989,N,1986,3,2,5,F
F-CB,1043-80278,1988,2/1/1989,###############################################################################################################################################################################################################################################################,1989,N,1986,3,-1,2,F
A-RM,1043-90505,2001,4/1/2001,###############################################################################################################################################################################################################################################################,2001,N,1996,5,0,5,F
-ZRB,1043-90524,2002,3/21/2002,5/14/2008,2002,Y,1998,4,0,4,F
-ZRB,1043-90524,2005,3/21/2002,5/14/2008,2002,Y,1998,4,3,7,F
-ZRB,1043-90524,2007,3/21/2002,5/14/2008,2002,Y,1998,4,5,9,F
-ZRB,1043-90524,2003,3/21/2002,5/14/2008,2002,Y,1998,4,1,5,F
-ZRB,1043-90524,2007,3/21/2002,5/14/2008,2002,Y,1998,4,5,9,F
-ZRB,1043-90524,2003,3/21/2002,5/14/2008,2002,Y,1998,4,1,5,F
-ZRB,1043-90524,2006,3/21/2002,5/14/2008,2002,Y,1998,4,4,8,F
-ZRB,1043-90524,2004,3/21/2002,5/14/2008,2002,Y,1998,4,2,6,F
-ZRB,1043-90524,2004,3/21/2002,5/14/2008,2002,Y,1998,4,2,6,F
-ZRB,1043-90524,2004,3/21/2002,5/14/2008,2002,Y,1998,4,2,6,F
-ZRB,1043-90524,2008,3/21/2002,5/14/2008,2002,Y,1998,4,6,10,F
-ZRB,1043-90524,2006,3/21/2002,5/14/2008,2002,Y,1998,4,4,8,F
-ZRB,1043-90524,2002,3/21/2002,5/14/2008,2002,Y,1998,4,0,4,F
-ZRB,1043-90524,2008,3/21/2002,5/14/2008,2002,Y,1998,4,6,10,F
-ZRB,1043-90524,2005,3/21/2002,5/14/2008,2002,Y,1998,4,3,7,F
-ZYB,1043-90526,2001,5/7/2001,5/14/2001,2001,Y,1998,3,0,3,F
W-LQ,1043-90531,1999,3/23/1998,###############################################################################################################################################################################################################################################################,1998,N,1996,2,1,3,F
W-LQ,1043-90531,2001,3/23/1998,###############################################################################################################################################################################################################################################################,1998,N,1996,2,3,5,F
W-LQ,1043-90531,1998,3/23/1998,###############################################################################################################################################################################################################################################################,1998,N,1996,2,0,2,F
W-LQ,1043-90531,1998,3/23/1998,###############################################################################################################################################################################################################################################################,1998,N,1996,2,0,2,F
-ZFR,1043-90533,2003,4/18/2001,5/11/2011,2001,Y,1998,3,2,5,F
-ZFR,1043-90533,2003,4/18/2001,5/11/2011,2001,Y,1998,3,2,5,F
-ZFR,1043-90533,2003,4/18/2001,5/11/2011,2001,Y,1998,3,2,5,F
-ZFR,1043-90533,2007,4/18/2001,5/11/2011,2001,Y,1998,3,6,9,F
-ZFR,1043-90533,2003,4/18/2001,5/11/2011,2001,Y,1998,3,2,5,F
-ZFR,1043-90533,2006,4/18/2001,5/11/2011,2001,Y,1998,3,5,8,F
-ZFR,1043-90533,2005,4/18/2001,5/11/2011,2001,Y,1998,3,4,7,F
-ZFR,1043-90533,2004,4/18/2001,5/11/2011,2001,Y,1998,3,3,6,F
-ZFR,1043-90533,2001,4/18/2001,5/11/2011,2001,Y,1998,3,0,3,F
-ZFR,1043-90533,2003,4/18/2001,5/11/2011,2001,Y,1998,3,2,5,F
-ZFR,1043-90533,2007,4/18/2001,5/11/2011,2001,Y,1998,3,6,9,F
-ZFR,1043-90533,2008,4/18/2001,5/11/2011,2001,Y,1998,3,7,10,F
-ZFR,1043-90533,2002,4/18/2001,5/11/2011,2001,Y,1998,3,1,4,F
-ZFR,1043-90533,2002,4/18/2001,5/11/2011,2001,Y,1998,3,1,4,F
-ZFR,1043-90533,2008,4/18/2001,5/11/2011,2001,Y,1998,3,7,10,F
-ZFR,1043-90533,2009,4/18/2001,5/11/2011,2001,Y,1998,3,8,11,F
-ZFR,1043-90533,2010,4/18/2001,5/11/2011,2001,Y,1998,3,9,12,F
-ZFR,1043-90533,2010,4/18/2001,5/11/2011,2001,Y,1998,3,9,12,F
-ZFR,1043-90533,2010,4/18/2001,5/11/2011,2001,Y,1998,3,9,12,F
-ZFR,1043-90533,2011,4/18/2001,5/11/2011,2001,Y,1998,3,10,13,F
-ZFR,1043-90533,2011,4/18/2001,5/11/2011,2001,Y,1998,3,10,13,F
-RGZ,1043-90543,1997,3/28/1993,6/15/1999,1993,Y,1990,3,4,7,F
-RGZ,1043-90543,1995,3/28/1993,6/15/1999,1993,Y,1990,3,2,5,F
-RGZ,1043-90543,1994,3/28/1993,6/15/1999,1993,Y,1990,3,1,4,F
-RGZ,1043-90543,1998,3/28/1993,6/15/1999,1993,Y,1990,3,5,8,F
-RGZ,1043-90543,1999,3/28/1993,6/15/1999,1993,Y,1990,3,6,9,F
-RGZ,1043-90543,1998,3/28/1993,6/15/1999,1993,Y,1990,3,5,8,F
-RGZ,1043-90543,1999,3/28/1993,6/15/1999,1993,Y,1990,3,6,9,F
-RGZ,1043-90543,1999,3/28/1993,6/15/1999,1993,Y,1990,3,6,9,F
-RGZ,1043-90543,1998,3/28/1993,6/15/1999,1993,Y,1990,3,5,8,F
-RGZ,1043-90543,1994,3/28/1993,6/15/1999,1993,Y,1990,3,1,4,F
-RGZ,1043-90543,1994,3/28/1993,6/15/1999,1993,Y,1990,3,1,4,F
-RGZ,1043-90543,1996,3/28/1993,6/15/1999,1993,Y,1990,3,3,6,F
-RGZ,1043-90543,1996,3/28/1993,6/15/1999,1993,Y,1990,3,3,6,F
-RGZ,1043-90543,1993,3/28/1993,6/15/1999,1993,Y,1990,3,0,3,F
-RGZ,1043-90543,1995,3/28/1993,6/15/1999,1993,Y,1990,3,2,5,F
-RGZ,1043-90543,1996,3/28/1993,6/15/1999,1993,Y,1990,3,3,6,F
-RGZ,1043-90543,1997,3/28/1993,6/15/1999,1993,Y,1990,3,4,7,F
-YSL,1433-92986,1992,2/1/1989,6/15/1998,1989,Y,1986,3,3,6,F
-YSL,1433-92986,1996,2/1/1989,6/15/1998,1989,Y,1986,3,7,10,F
-YSL,1433-92986,1994,2/1/1989,6/15/1998,1989,Y,1986,3,5,8,F
-YSL,1433-92986,1991,2/1/1989,6/15/1998,1989,Y,1986,3,2,5,F
-YSL,1433-92986,1990,2/1/1989,6/15/1998,1989,Y,1986,3,1,4,F
-YSL,1433-92986,1989,2/1/1989,6/15/1998,1989,Y,1986,3,0,3,F
-YSL,1433-92986,1995,2/1/1989,6/15/1998,1989,Y,1986,3,6,9,F
-YSL,1433-92986,1993,2/1/1989,6/15/1998,1989,Y,1986,3,4,7,F
-YSL,1433-92986,1990,2/1/1989,6/15/1998,1989,Y,1986,3,1,4,F
-YSL,1433-92986,1998,2/1/1989,6/15/1998,1989,Y,1986,3,9,12,F
-YSL,1433-92986,1989,2/1/1989,6/15/1998,1989,Y,1986,3,0,3,F
-YSL,1433-92986,1997,2/1/1989,6/15/1998,1989,Y,1986,3,8,11,F
-YSL,1433-92986,1994,2/1/1989,6/15/1998,1989,Y,1986,3,5,8,F
R-RQ,1043-90573,2000,4/23/2000,8/9/2001,2000,N,1997,3,0,3,F
R-RQ,1043-90573,2001,4/23/2000,8/9/2001,2000,N,1997,3,1,4,F
R-RQ,1043-90573,2000,4/23/2000,8/9/2001,2000,N,1997,3,0,3,F
R-RQ,1043-90573,1999,4/23/2000,8/9/2001,2000,N,1997,3,-1,2,F
R-RQ,1043-90573,1999,4/23/2000,8/9/2001,2000,N,1997,3,-1,2,F
R-YQ,1043-90575,1999,3/15/1999,8/13/2002,1999,N,1997,2,0,2,F
R-YQ,1043-90575,1999,3/15/1999,8/13/2002,1999,N,1997,2,0,2,F
R-YQ,1043-90575,2001,3/15/1999,8/13/2002,1999,N,1997,2,2,4,F
R-YQ,1043-90575,2001,3/15/1999,8/13/2002,1999,N,1997,2,2,4,F
R-YQ,1043-90575,2000,3/15/1999,8/13/2002,1999,N,1997,2,1,3,F
R-YQ,1043-90575,2000,3/15/1999,8/13/2002,1999,N,1997,2,1,3,F
R-YQ,1043-90575,2002,3/15/1999,8/13/2002,1999,N,1997,2,3,5,F
R-YQ,1043-90575,2001,3/15/1999,8/13/2002,1999,N,1997,2,2,4,F
R-YQ,1043-90575,2002,3/15/1999,8/13/2002,1999,N,1997,2,3,5,F
R-YQ,1043-90575,1999,3/15/1999,8/13/2002,1999,N,1997,2,0,2,F
-SF_,1053-14408,1989,4/2/1989,###############################################################################################################################################################################################################################################################,1989,Y,1988,1,0,1,F
-SF_,1053-14408,1989,4/2/1989,###############################################################################################################################################################################################################################################################,1989,Y,1988,1,0,1,F
-SRA,1053-14421,1993,5/4/1992,4/14/1993,1992,Y,1988,4,1,5,F
-SRA,1053-14421,1992,5/4/1992,4/14/1993,1992,Y,1988,4,0,4,F
-SRA,1053-14421,1993,5/4/1992,4/14/1993,1992,Y,1988,4,1,5,F
-SPF,1053-14424,1991,4/28/1992,7/16/1992,1992,Y,1988,4,-1,3,F
-SPF,1053-14424,1990,4/28/1992,7/16/1992,1992,Y,1988,4,-2,2,F
-SPF,1053-14424,1992,4/28/1992,7/16/1992,1992,Y,1988,4,0,4,F
P-PC,1053-14437,1989,4/29/1989,###############################################################################################################################################################################################################################################################,1989,N,1986,3,0,3,F
P-PC,1053-14437,1989,4/29/1989,###############################################################################################################################################################################################################################################################,1989,N,1986,3,0,3,F
